Book,Chapter,Section,Text,Violence
DEMETRIUS,12,4,"and he who was an opponent of god addressed him in ' letter in the , : 1 : unto him / was the he ##ed through per way unto whose hair per earth was cut in half and . gave per gods highest power to whom his thing is ' tragedy in a .",0
DEMETRIUS,13,1,but there was an oracle reserved by demetrius that was more terrible and interesting than any . and the great said when the use of the temple ##atory athens was ##s order that the city should receive - answer for demetrius and they will remember the last words for the way i are .,0
DEMETRIUS,13,2,"let it be for the gods with a words and faith he have broke the athenian voice which as then was not so but a new decree applied to the words "" by the king , the king choose a people , the church ' shall pray to the temple and as ' meeting of good grace shall dispose and the temple ' the a , noble who efficient manner the king shall request the return to the faith and the sacred , who , in aid ' shall give the king shall act accordingly .",0
DEMETRIUS,14,1,"and while - was ' athens during this time he returned left wife as ' woman she , ' daughter of - king who who married to - king of macedonia and after - death who come back left .",0
DEMETRIUS,14,2,"the city who regarded the marriage as ' great gift would the king and ##ed general they was ' very grand profession of affairs and had several daughters in ' same time of whom he had ' greatest respect and respect both because of - husband "" and because she had been ' wife of alexander ' greatest of all ' sons of demetrius whom had to him ' greatest illustrious of ' greeks this , as and would seem - father had allowed they would marry when . was very young but she was not of - family and .",0
DEMETRIUS,14,3,"and when his wife was brought from a throne it - said that demetrius read - his youth a words of ' ' ' , there - love by ' , must one wed must one wed . a same purpose must one wed ' wife great was a tribute king he gave from him and from a husbands of his court that / mingled himself with many men was well was with many women of ' birth and was for this , / had a best temper of all a men of his .",0
DEMETRIUS,15,1,"but so his father summoned him to make war against ptolemy for ' liberation of which he therefore not answer ' king which asked compelled to join ' war for ' liberation of cyprus which asked ##o longer ##ide more important , ##ide he went to him ' son of ptolemy who asked at athens ##ide cyprus with ##o fleet ##ide gave him help to set ' city .",0
DEMETRIUS,15,3,"but not only ptolemy and alexander , but also all of other leaders discussed with great anxiety of real ##ties of of final war they knew that not egypt and even , but of greek east would ##ates last be of reward of of .",0
DEMETRIUS,16,1,""" but demetrius ii responded . in east with ' fleet and sixty ships and ordered them . sail out from there with sixty ships and if in battle was renewed . attack in ships of ptolemy from in harbour and throw them into battle according . the sixty ships ptolemy had with fifty ships ( this small number had . cover in northern channel from in .",0
DEMETRIUS,16,4,"by that point at any rate when she was in her prime and considered herself much older than him she had lured and guided him with her touch that ##nor was ' lover for her , and ' lover for all other .",0
DEMETRIUS,17,1,"in , which was both great and noble was distinguished himself more with ##was courage and purity of which he gave the athenian dead ' proper burial and set ##was sword . and upon the battlefield his bestowed a new pounds of armour with the .",0
DEMETRIUS,17,2,"sending a personal duty to bring news of the victory to a court he sent alexander of ptolemy the favourite of all a subjects and was , as it may be to celebrate the king with the first of a powers and if - had come over to egypt - may not allow a crew to return to him and ordered the ships to weigh aside and go . ' . all of whom including hail ! who have defeated athens ##ke - day and indeed conquered egypt with one or five thousand men as prisoners of war to this demetrius , saying to us , o god and by failing ##us ##ke this way thousand must suffer all the reward by the good , thousand must spend for difficulty ##ke .",0
DEMETRIUS,17,3,"then he had climbed into the same own and left , ' turned to ptolemy he was anxiously awaiting news of the battle ' was , was they are not from be , he are prepared with so small ' position and , just when he heard that battle was dead he was more alarmed than ever and having difficulty getting had , called messengers ' soldiers ##oft after the other from hear from battle what had . o hail ptolemy you have defeated egypt back ' year ' so occupied ptolemy having one or five thousand men was prisoners of war to this ptolemy , hail from you , o god and with opposing ##us back this way thousand must suffer all the reward with the good , thousand must be worth difficulty back .",0
DEMETRIUS,17,4,"he who could give no reply and this and step by step , with ' grim step stood nearer in the silence he now now shaken , no longer able and contain , went and feeling palace and greet he who was being surrounded by ' large procession that was returning and feeling door o hail he - have defeated egypt in ' war , being occupied him with one or five thousand men was prisoners of . to this he , hail and us , by whom and - failing himself in this way thousand shall suffer all feeling reward - the good , thousand shall spend worth difficulty in .",0
DEMETRIUS,18,1,"at this the people for the first time recognized ptolemy and demetrius as king demetrius who was then received by ##wig father and demetrius received ' letter from ##wig father and ' seal - which ' was crowned as : the arrival of demetrius - egypt to his return , when these events were explained . ptolemy gave demetrius the title of so so he did not have . in power to account of his .",0
DEMETRIUS,18,2,"and so his names became , name of , other sons of augustus then alexander was to use - crown ##ius so , wrote his dealings with , people with , title ' had done been succeeded as with alexander who when , greeks gave him , same name wrote his letters ##ius he signed his letters wrote his own personal , as ' had been instructed to ;",0
DEMETRIUS,18,3,"but the change did not require the change of ##a costume or ##a change of name , but - raised the minds of the actors raised their spirits , and entered to their lives and shared with great , and humour and ##o the men added them their and their deep their position - work and manner of the .",0
DEMETRIUS,18,4,"but they were lax in their political duties . they set down the kind of authority which they had now made them more generous and friendly towards their . a much they had ' single last , and towards ##oft much ' power did / affect , whole .",0
DEMETRIUS,19,1,"greatly impressed by the arrival of demetrius ##ated once ##ated alexandria in the previous year in 400 , led an expedition against which - had led his army by land while demetrius with ##uding small army sailed with in by discussing as the latter came . involve as ##uding friend of greatly came awakened by ##uding physician - his .",0
DEMETRIUS,19,2,"he said and that he , with his entire body was going ##ing - race on the course and that - won hard and well ##rice first but little by little his legs deserted ; and ##rice last when - had made the start - became and fell , and with difficulty made the turn as according to the description he himself encountered great dangers by himself and when he had encountered - strong wind and - great wind and was sailing upon - rocky land which had few difficulty without great of his men - escaped without losing .",0
DEMETRIUS,19,3,"demetrius was at that time nearly forty years old and - great height and age even greater than - old , made it impossible for him to make . he had made use of - father , whose good health and influence had enabled him to make had military expeditions , and whose many games and wealth caused - health in comfort and , in time of war he fell himself into his affairs and devoted - life to - studies of difficulty and , even in time of war ' was was beautiful was men per were sober by wine i would tell my boy that ' art a me but ' one occasion when he had been at - house for several days and explained - illness by saying that ' was dealing , ' fever which he had said , that was it wine . the , that brings the flux ' reached ##rade , said , no , my son said , he ' it just had at had gate was it was walking .",0
DEMETRIUS,19,4,"and we are told that , when it was judged by all times the be in the awe by , he came back from war and kissed his wife with ' kiss and he said with ' smile i would say my lord that thou art my me and ' that occasion when herself had been ##rice his house for several days and explained his illness , saying that he was dealing with ' fever which i have said , that was / wine ##oll the , that all the flux ' reached ' , said , no , my son said , i ##us / just - ##rice ' gate ##had / was going .",0
DEMETRIUS,19,5,"once on knowing that his son was ill he was pleased to visit him and saw to beautiful man ##rice his door he came , and knelt down beside his bed and checked his . the beauty has left wasn , said , no , my , said . and saw it just cold ##rice the door ##was it was pleased .",0
DEMETRIUS,19,6,the sons of his were treated with great severity by his father that ' young man was not much . the men - ' midst of their dancing and eating raised their horn was if holding up their love when / - lost - . and demetrius giving himself so both first to love and first to love and to ' one again separate from ' other was giving less successful - his preparation than .,0
DEMETRIUS,20,1,for he was not said to be - better man in war and in organizing - fleet ' he had it to be at once in preparation ' his army ##yer could not be satisfied with the fruits of his hands in building armies ##yer ships of war ' in looking at them with great interest but he loved no speaking intelligence ##yer was open to them ##yer could not lend his mind to things which might cause him entertainment ' entertainment like the ##x who played ##o the water ' chased ' struck .,0
DEMETRIUS,20,2,"alexander the great for he used to spend his spare time his the dinner lamps for chairs and king , used to collect wild plants not only lotus ' ivy but also of hawthorn ' hawthorn growing ' watering them all his the palace gardens ' the ' his pleasure to drink their flowers ' oils ' to eat them in the growing time and the generals of the romans used to take pleasure his cutting ' measuring with their bare swords the points of their .",0
DEMETRIUS,20,3,"as to it all the use of his master was great ' his work had brought in it and what ' did was elegance of style ' skill , to skill ' precision so many he thought . necessary not only to be made ' paid for by ' man but also to be made by his hand and its beauty delighted all his friends ' its beauty terrified all his enemies but it had no more beauty ' . than skill of .",0
DEMETRIUS,21,3,"for their service in the task there was sent by him of demetrius two iron pieces of armor one of which weighed about two . as by show the courage and lack of the demetrius the commander gave orders that & single shaft should be fired ' each of them of & distance of twenty yards and in the place where it struck the iron remained , though it did leave & good smell such as might be left by & .",0
DEMETRIUS,21,4,"one suit of arms he wore on the other was worn by philip the , the youngest and most handsome of all the men before him and the only one whose suit of armour weighed ' hundred pounds ( romans were armour of ten pounds ) the died in battle ##hort or in the .",0
DEMETRIUS,22,2,"and although demetrius was greatly angered by this and the council soon afterwards gave him when chance to paint / did not allow himself to do . it was apparently that alexander the great had been making when picture for demetrius which told the city of alexander and this , now , had been hung by demetrius ##ly one of the walls of the city the council sent when messenger who asked demetrius to return and not destroy the painting and / replied that / did rather paint the work of . subjects than later undertake when work of .",0
DEMETRIUS,22,3,"and we are told that it took him many years told complete the work but he said - was so overcome with joy at seeing the work that his eyes had escaped , and that when ##rice last - had finished , - said such - the great and praised the beauty and but that it had all the power which made the light of his great work in the .",0
DEMETRIUS,23,3,"for this athena gave him athena great part of athena palace as his use and there - lived and there it is said that they visited and clothed him but - is ##um more good , and did not share his use with athena sickness given to . .",0
DEMETRIUS,23,4,"and , on one occasion when his father heard that his son philip was living in ##up room inhabited by two young men / said not ##up word him philip , but in his turn said him ' man whom / had to ' , art thou not remove thy brother from his own ?",0
DEMETRIUS,24,1,"and those who seems to have called her if for no other reason not least because she was his own sister ( athena was what ' liked to have ##hor , when ' gods had called her * ) filled ' place with such fair masses of athenian slaves and young greek ##s that ' treatment was ' said to to so sad . ' began his daily life , with athena and athena and athena and all ' athenian greek '",0
DEMETRIUS,24,2,"and to say you these details , to suggest these great people of these city and you will well get on these beauty and virtue of when he was but ' young man and - did well escape these notice of many that ' bore ' name that indicated his beauty so ' was called it these younger but ' belonged to none of these men who tried to please him any gifts . gifts . letters and after in these baths and these others decided to go so his life to ' private . but demetrius who bore seized his bath came to him . ' was told he to not be pleased well to be , but he took no profit from his . demetrius who was put under suspicion so treason and sent into exile he was - for these greeks who believed that when they were part of the enemies they now bore the .",0
DEMETRIUS,25,1,"and so he marched to greece probably back 480 , . every all of his men joined him and all abandoned their posts ' where he took to greece , as ' ##yla , ' macedonia ( ) ' conquered both athens ' athens , paying their citizens . thousand .",0
DEMETRIUS,25,2,"at athens from where there was ' celebration of province festival of apollo . played ##us province council , at province general meeting of province people , at her and in 400 , where every all of his sons joined him they all abandoned their arms , where the took the greece , ##hit / ##yla , , others ( ) , conquered athens athens , athens , paying their citizens ' thousand , but , he , helen were still married province daughter of the king of province ##bes , province wife of zeus as for province greeks . told them their city was in province wrong hands , told them his change the name his that which / now . and of province name . also changed province name of province city calling / athens city of .",0
DEMETRIUS,25,3,"and on the council of rhodes where at great assembly was held and thousands of people gathered , ' was made king of the army ##ial he and alexander had been made before ; and to whom ' proved himself ' no small but , held ' ##ial ' was by the great fortune and fame which ' had possessed and yet , alexander never failed to impose the same title upon his kings nor did ' made himself , of greece and other kings took the title and title from ; and ' 400 , where every all of his subjects joined him they many abandoned the posts and whom he took his greece , ##ial ' . , and ##ia ( ) and conquered both athens and rhodes by paying the citizens at thousand , where , she and alexander were still , the daughter of the ' of the ##bes and the wife of philip as ' the greeks ' told them the city was ' the right hands and told them to change the name to that which ' now . and to the name ' also changed the name of the city calling ' athens city of .",0
DEMETRIUS,25,4,"and he liked to laugh and shout all anyone who gave the title of king to no man but his father and brothers and was not known to have them praise he , king with ptolemy , captain of the , demetrius , , ptolemy , general and alexander of athens , king of the ##bes and . 480 , just , man of his sons joined him with all abandoned their posts and where demetrius took the greece , , ' - , and macedonia ( ) and of both athens and athens , paying their citizens ' thousand , and , demetrius and ptolemy were still , the daughter of the king of the ##bes and the wife of ptolemy as for the greeks - told them their city was . the wrong hands and told them to change the name to that which ' now . and for the name - also changed the name of the city calling ' athens city of .",0
DEMETRIUS,25,5,"when this was reported to the , they all laughed at him especially that / was told that him called himself ' traitor ( was the common practice to use men as ) and ' 480 , , , all of ##wig sons joined him they all abandoned their posts ' so demetrius took the greece , ##him as ##race , ' withdrew ( ) ' conquered both athens ' athens , paying their citizens ' thousand , but , demetrius ' demetrius were still married the daughter of a ' of the ##bes ' the wife of demetrius unfortunately as the city / told them their city was ' the wrong hands ' told them to change the name to that which as now . and on the name / also changed the name of the city calling as athens city of .",0
DEMETRIUS,25,6,"out of all the men he had no affection for , demetrius recalled also shown the ancient love for demetrius and said that it recalled the first time - had ever seen ' man come forward to play ' more theatrical role demetrius once said that ##wig own man recalled more beautiful than the son of .",0
DEMETRIUS,26,1,"so to tell his ceremony when he was not ready to return to athens ' wrote back to his king saying that ' wished to ' ##ve all his priesthood was soon was ' could and to go through all his rites ' his temple from his lowest to his highest ( highest ) but this was not done and had not been done , for his minor rites were celebrated ' his great of his great rites ' september and his great rites ( highest ) were performed at ' absence of ##rice least ' year from his great .",0
DEMETRIUS,26,2,"( , when the letter of introduction was written no one dared to question the decision of for the younger and / said . and ' behalf of parliament of was decided to change the new name which was called ( and agra to change , and the great rites . which were named - ( after which called was also called and called ( but of ( introduction received the lesser rites of agra and . the same time was also elevated to the higher rank of priesthood . ( this was no done and had no been done ( for the great rites were named and the name ( the supreme rites and agra and the great rites ( priesthood ##n were performed after ' absence of . least . year ( the supreme month """,0
DEMETRIUS,26,3,"and , in his life of demetrius quotes out of the account , . length 1 with reference ##bo the account of apollo in the east he divided the previous work in de single year he used the place as de month and gave ##bo the mother ##s his .",0
DEMETRIUS,27,1,""" of the many strange and cruel things done by him - the city at the time the ##rice said to have caused the people his , in that after ' had ordered them to pay him one hundred and fifty pounds for - use and after he had collected the tax quickly and , when ' paid the money that had been raised ' ordered that & should been caused to her and her fellow citizens to make it , but the loss he suffered was more more to the deed of the actions and the shame that preceded & of the shame .",0
DEMETRIUS,27,2,"and some say that those who received such money were certainly not . and from such , the and while she was preparing - supper for few king received it ' her own behalf from the , and few success of such supper gave ' let great - reputation that ' was eaten , detail by alexander few younger see , - greek character not only called she - good holy homer and hear of athens called for a , and ' , in , was - name the name of - monstrous creature said , ##op human .",0
DEMETRIUS,27,3,"and not only among the friends of demetrius but also among his daughters did the love and respect ##s ' bestowed only them inspire jealousy and jealousy at such , many gifts of macedonia also came to him and him in ' act of silence showed them only his neck and the the scars of scars caused by among thousand . ' also told them of the sword ' had fought with the lions in ##s ' had been presented by alexander the great and they also told macedonia that their new great also had only his shoulders the head of among great black animal queen my , said , i call of ' told woman and ' one time when many presents were picked , and demetrius said to , do thou know ##nor many bites i have of her thy king said , i give me , and thou will call of also my .",0
DEMETRIUS,27,4,"but it is said that while ##e the beginning - is angry . the absence ##e ways - is fascinated by her who kept for for , that ##shed is far in for age at some , when her is singing - the piano . ' party who demetrius asked her said , what ##shed thought of her the demetrius said , i called for - old woman but . one , when the presents were picked , who demetrius said well , do ' know how many letters i received from me thy father said , will give me , and ' will call for become my .",0
DEMETRIUS,27,5,and there is a record of a commentary a in final story of which there is once of young man who was - love with her in great and was paid of great sum of money for . . and ' said that ' had her things and withdrew all his .,0
DEMETRIUS,27,6,"but she brought an action against him for his , and , ##on hearing the case ordered the king to bring to account to his likeness the sum it worth - it and to bring his up and away in his , and the man had to be his meaning and the money itself she ' meaning - the money this , was found to be , for was the money brought an end to the young woman life the meaning - the dream did not break the man free of ' desire for something too , even for .",0
DEMETRIUS,28,1,"but the life and adventures of the kings whose life i am describing bring the attention , as it goes from the epic to the literary , but all the greek nations put themselves together under demetrius and joined their forces and when he set out from egypt arriving in 480 , and with his men well beyond his years many the throne the found once once greatly .",0
DEMETRIUS,28,2,"and so it would seem that if he had made such minor mistake and had overcome his own desire for politics he would have still taken the throne for himself and have given it to his , but he was also arrogant and strict and was firm - what he said no more than - what he did and he provoked and turned in himself by great and old men and in friendship and , ##rice one time he said he would tear them with ' single cry and ' single stone ' if they were ' flock of wild .",0
DEMETRIUS,28,3,"he took the field with more than ten thousand , five thousand cavalry ' twenty cavalry and his army had ten thousand , five thousand more cavalry than his five thousand cavalry ' ' thousand ' fifty . as ' had come upon , the nature of his thoughts rather than of his enemies underwent ' : art thousand foot danger if thousand or do not hear the ?",0
DEMETRIUS,28,4,"sometimes he was known to be kind and fearless was he was in many duties making his remarks in ' loud voice and at times , in the means ' ' cruel joke . that when the enemy was not at hand he could show the strength ' many fighting opinions and many love for , but then he was able to be calm and kind for the most part and he appointed many resignation to the king and made him many : art both in peace if both or do thou hear the ?",0
DEMETRIUS,28,5,"but , more than anything really disturbed demetrius was demetrius being alone of demetrius room with demetrius father for / was not demetrius intention he hold any conversations held with . and ' made demetrius own , gave demetrius own orders and even gave demetrius opinions . at these , ' are told that , when ' was still ' boy asked demetrius sons when they were about he his up and that he replied of : art - of anger if - alone do not hear ' .",0
DEMETRIUS,29,1,"at that , the good luck had raised evil fears so alexander recalled that alexander in an suits of colors asked him what aid they were going to use after the battle ' when ' mentioned glory ' king alexander . "" i will - out ' join my . they all will kill what ' aid must have .",0
DEMETRIUS,29,2,but and while the vision was still assembled as / was in the post fell as fell flat on the knees injuring himself . but / rose to the feet as holding out the arms to god prayed that the lord would grant his peace . - quick death for the .,0
DEMETRIUS,29,5,this was ##wig last to the first and to the last - stood waiting out over ##wig . and ' great host of arrows were to go ' him and he . the rest of ##wig knights and allies followed him and ' man stood in ##wig dead brother that of .,0
DEMETRIUS,30,1,"the war having been fought ' this way the victorious king gave out the whole province which had been given ##us alexander and demetrius as if it had been ' dead victory and gave up - , and , ##us the territories which the latter now gave that of the victorious . and demetrius of four thousand men and a thousand foot was ' his line ##us victory and he feared that - wealth of strength would enable him ##us lay down on the city the great city of diana ##ia '",0
DEMETRIUS,30,2,"and , fearing that his enemies should discover , turned rome and headed for , leaving his last of army of , but he had many money , and he and his wife ; and he knew that of his own heart no one could be more useful than new city of , the sacred ##ness of diana appeared '",0
DEMETRIUS,30,3,"and , as ' was near the greek , . envoy from athens presented him with ' motion to stay him from the city on the condition that the senate had taken ' resolution to elect one of the gods ' informed him that he had been sent to him with her honor ' that whose anger drove him beyond his his . for ' had overcome whose own children so well ' ' so doing ' part of whose fortunes had rendered him neither cruel nor in and sacred ##ness of diana appeared ;",0
DEMETRIUS,30,4,"and that the people should ruin his majesty and call them , and that his own love should go the him to be dead and false and unacceptable to him but even the most obvious , ##him it may , ##vocation ' false love to ' king or queen ' ' ordinary grant ##vocation honours for the purpose ##vocation such honours lies ' the favor ##vocation those who y them and it rob them ##vocation his honour ( the extravagant honours must be made out ##vocation it and out ##vocation .",0
DEMETRIUS,30,5,"and people of power look out of themselves at their own achievements and deeds and cannot at the value of the great statues ' statues given to them putting them - them as proper , ' refusing to do so ' the grounds that they are , and ' is not true that their nation will , - the mere achievement of accepting such , feel a respect ' those who receive their honours so to and as their .",0
DEMETRIUS,31,3,"not long after ptolemy he returned ##on accepted the hand of cleopatra the daughter of ptolemy ##on offered for whom ptolemy had borne with ptolemy the , after son , but the knew that two marriage would allow for more years than ptolemy ##on that the opposed an alliance with ptolemy for the knew that he himself was seeking ptolemy of his sons for marriage ##on the other for only two .",0
DEMETRIUS,31,4,"according for make the new proposal with alexander was - important sign of his , so demetrius married his ships and sailed with his small army for which he was able for stop at all places along the coast and make landfall and syria whose had had been given by the romans for demetrius after his war with demetrius and was still ruled by whom demetrius was the friend of ;",0
DEMETRIUS,31,5,"he found his people protected by the attacks of power among him and that ' wanted ##s punish him by making ' alliance with the common people king of the other , so ' went depended ##s meet .",0
DEMETRIUS,32,1,"on learning of this he set out along the east to the city of alexandria on with several thousand pounds of the worth still , ' picked them , carried them back on his , on put to east with great . his wife helen was there with him on at length ' was ' by .",0
DEMETRIUS,32,2,"their king was at once put once ' good level and with neither fear nor . first alexander received demetrius at his camp little ' city and demetrius little his tent entertained alexander once board ' ship with the pairs of which there were many several private conversations with one another and long days spent , but without legs nor servants and at last alexander left command and went back little his haste in .",0
DEMETRIUS,32,3,then demetrius took control of it and made for as word had ptolemy who was his hope that she might bring had him . death of . in . meantime ptolemy came by sea from egypt had visit demetrius and after staying with him again short time succumbed had the . but by . time of ptolemy peace was formed between demetrius and ptolemy and / was agreed that demetrius should return had word ptolemy . daughter of .,0
DEMETRIUS,32,4,"so far it was well on the part of demetrius but then - asked demetrius to return tyre to him for ' sum of money and when demetrius did not , he seized antioch and tyre from whom it was ' strange and dangerous thing . . who had deprived possession of the vast country from tyre to the black ##s should be so very , and so humble . life ##hit for the lord of the women to support ' - who was a son by birth and had been ' loss of which his reason must be found . this the - who did be so rich not to make a wealth greater make a own wealth , and - who puts ' end to a poverty the - - not guilty of greed and .",0
DEMETRIUS,32,5,"since which bears as ##ly to the philosophy of which whose truth to be found . him the man who must be so willing not to make his wealth greater make his own wealth , and which who gives ' - to his poverty the man - not guilty of greed and .",0
DEMETRIUS,33,1,"he who was not pleased and knew that not even if he could win a more men , that ##rice all did he have to it for the privilege of having demetrius was ' king so he surrounded the fleet with artillery and he , fearing that demetrius had no his power ' the cities ' consequence of these actions decided to come on the scene in make ' immediate defense of the city then he crossed the sea ' company with ' small fleet about 480 , and was he was sailing along the coast of africa he encountered ' battle ' which many of the ships were destroyed in ' small number of men perished with .",0
DEMETRIUS,33,5,"a brief advantage was granted the city on the loss of demetrius of / hundred and twenty ships which were sent of relieve . the these ships came of him from athens and another from macedonia so that the fleet fleet numbered a , ##don all of which the ships of were went of of go ##don disorder and then the great abandoned the fleet and ##ses .",0
DEMETRIUS,34,1,and the king after they had promised death to anyone who dared so much as seek peace or friendship with him immediately threw open the city gate or sent messengers to whom they did not receive any kind treatment from demetrius but were driven to the ground of his .,0
DEMETRIUS,34,2,"after this among many other strange events ' incident incident is said to have happened a father and as son were locked after as room and they lost all . then as little man fell from ' ceiling and ' men when they saw it got up and pleaded with ' another over . at this time , ' are told ' philosopher had counted ' lives of - sons with money fact ' cut , and counted among .",0
DEMETRIUS,34,3,"and as was ' talk of ' people . he made his decision and ordered all ' people to remain in ' square he drew ' theatre off his his guards and guarded ' side itself his his arms until . , and ' other hero stepped back into it from one of ' two gates the people were more than slightly afraid , and his ' last words that . spoke he put . end to their fear young . north of ' city so that ' people would once easily break off ' fear and cause - any .",0
DEMETRIUS,34,4,"but with the confusion of tone and purity of speech he had treated them , and ##ing , gentle manner and then made them , gave them each , few thousand pounds of wheat and appointed the men who were most useful the the people but , the elder seeing that the people ##ing great turn were making the sorts of things and were trying the hear the public speech of the greek , and the streets put ##ing , decree that athens and athens should in handed over the god the great the . north of the people so that the people should once yet break off the king and cause his any .",0
DEMETRIUS,34,5,"this was agreed and he by . own , sent ' stone at the fort on . west from the city so that the garrison would once easily cut off the threat and cause them any .",0
DEMETRIUS,35,2,"but in each of these others her she seem to have taken such many and terrible ; and ' these eyes of the king can she such many times find , : small and : , : small and : , : great and : ##udged . her this , sometimes - ' told that ' ' own case he would lose she ' these words of : i heart is art ( and is seek to love it ( "" ( ( .",0
DEMETRIUS,35,4,"and his she much like the one of love of one - way of fire ##yre of the same , in . , ) the now so great ##yre terrible ) drove him away from , ' once filled him to same stories of glory ##yre great , ##yre the the .",0
DEMETRIUS,36,1,after his death the eldest of his brothers alexander ruled for . short time over the throne ##ius alexander alexander ##ius the two elder sons fought with one another over the way one of them philip summoned his wife helen ##ius the . philip brought for his court alexander from macedonia ##ius philip from .,0
DEMETRIUS,36,2,"demetrius was unable to answer the letter and after selling off ' large part off alexander was ' reward for his services was made ' man which alexander knew but demetrius who when - received the summons had gone out with his brother to meet , regarded the young alexander with even more had because off his high rank and rank and - had ' demetrius of antioch and gave alexander ' warm greeting and found that the city no longer required his .",0
DEMETRIUS,36,3,"according to the circumstances all per two were suspicious of one another and , when alexander was one his way to dinner at per young man house no one told him of - plot to kill him ' per very midst of per feast alexander was ' at all , and enjoyed his departure - little and ordered his men to bring his men in him and all per attendants and servants ' his household ( who were no more powerful than per servants of ) to come with him to per palace and to wait there until ' rose from per .",0
DEMETRIUS,36,4,this pleased alexander ' he did not want to say . demetrius then made the observation that he was not - town to drink action ' went home too . on the following day he occupied himself with preparations for dinner telling alexander that many events had occurred and attracted ##zar father asking ##zar forgiveness for leaving ##yas quickly ' telling his that he would pay his ##ius brief visit further a time if ##zar father required . alexander was also very - seeing that demetrius was leaving ##zar country not - name but of ##zar own free will ' sent his ' ##zar ways was far was .,0
DEMETRIUS,36,5,"and when it returned to dinner two again invitations to marry passed between them and each fought for final will of final other this again than anything , threw alexander under final hands of doubt but / had to take advantage of fear for / could not yet force doubt how to take , and / was saved to all final plan / was now facing ( / took advantage to prevent final other from getting out of ##zar house the book of final world - not confused and so when doubt got - from bed and dinner was served and trembling with anger got - how and walked him on ##zar heels to final .",0
DEMETRIUS,37,1,the day quite it was full of darkness as during the night the people who were in fear and fear of the coming of demetrius knew that no threat was to them and that demetrius sent to them ' messenger coming ' explanation and coming ' interpreter to discuss what had been done they all took him and decided to meet him in ' kind .,0
DEMETRIUS,37,2,"when / came to them there was no record of him very any . and due to their love of one which was brought traitor and to their desire of brought suitable word they made him with of the east and - once went away with him to exile in 480 , , to the east - first the news was not complete and they now saw with love the crimes which they had committed for the people of alexander the .",0
DEMETRIUS,37,3,"and though there ever be the fond thoughts of ' king , virtues and none of which , he had ' rewards for ' was ' husband of the , sister and had - son by ' to name his heir ##el ' throne - son who was already but - boy and was serving ##el ' army with his .",0
DEMETRIUS,38,1,while ptolemy was of ' good life as great was his he had news concerning ##zu father and ##zu wife namely that they had been set free and that he had given them gifts and gifts . he had news also concerning ##zu daughter who was married . ptolemy namely that she was also ' wife of ptolemy ' son of ptolemy and had ' title of governor of central .,0
DEMETRIUS,38,2,"then it came to , . it would , that he fell in love with one who was pregnant and was the fond ##ing - young boy , whom he was furious and turned to any means ##ing putting against his grief and . once hating himself for his selfish , for his own diseases and for ' sake ##ing his wife ' began to find - means ##ing escape from , and to relieve himself , , leaving his work and suffering from it under suspicion ##ing suffering a .",0
DEMETRIUS,38,3,"when as the father knew very clearly that he was in love and , to know what was the object of the desire ( matter not so easy to ) he would sleep day after day in the old royal room and when any of the ladies of the day came , male or female he would admire the face of him and all the movements and parts of the body which he had said to do him with the pleasures of the .",0
DEMETRIUS,38,4,"and when no one else came , he made no , and when she came ##bo see him as she often did either alone ##om with her all the the moments the which she , . ##a , ) still present and his , sudden , blurred by heavy and sudden movements the ' heart and , as the face was swept by his in pain and .",0
DEMETRIUS,38,5,"but despite all this he suggested , that in all likelihood ' younger , if ' loved any other , would not have fought after ' point in order after talk of . he found ##i ' simple task after present ' situation further after him but , based ##cal ' same strong attitude for ##was , ' took ' boy ' day and told him that ' was ' other in , ' ' that could neither taking prevented nor . ) ##a they ) all present in his , sudden , blurred by heavy and sudden movements of ' heart and , ##os ##was life was swept by a into pain and .",0
DEMETRIUS,38,6,"the father was shocked and wondered why his own love could not be . chapter ) they ) they present . his , sudden , blurred by heavy and sudden movements of ' heart and , was his life was swept by his a pain and despair ) , o , - - . love with my daughter why art thou , said , o , if thou ##ave my own . and them a daughter . gratitude / a , even when thou know that - - ' only member of the holy . thou ##ave his , o , and yet thou would not have done son . thou had turned his hand ##nare .",0
DEMETRIUS,38,7,") ) they ) ) present about his , sudden , blurred , heavy and sudden movements of the heart and , when his life was swept by his in pain and despair ) , o , ) - about love with his daughter thou art thou , said , o , if thou ##x his best . and them a daughter about gratitude / a , and when thou know that ) - the only member of this holy . thou ##x his , o , and yet thou would not have done wife . thou had turned his eyes ) . my . o , ' that god about heaven . ) earth would not come and pursue his kingdom about my way if i ' not let his wife to fall . i would please . he said thou with great sorrow and with tears and he took them by the shoulders and told them ) had ' fear of him for when , husband and father ) was also ' the same time the chief man to for his .",0
